,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
87,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris sewadii,127.437,50.228,-163,-145,131.46,52.0
88,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris simplex,121.074,41.534,-163,-145,124.28,42.77
89,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris spectabilis,120.836,41.614,-163,-145,124.04,42.86
90,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris suessi,127.344,43.723,-163,-145,130.72,44.91
91,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris szeiana,120.836,41.614,-163,-145,124.04,42.86
92,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris szeiana,124.072,41.85,-163,-145,127.34,43.06
93,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris szeiana,125.723,43.42,-163,-145,129.06,44.62
94,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris szeiana,125.5,46.146,-163,-145,129.42,47.93
95,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris szeiana,130.811,45.385,-163,-145,134.9,47.15
96,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris tatungensis,120.836,41.614,-163,-145,124.04,42.86
97,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris tyrmica,127.437,50.228,-163,-145,131.46,52.0
98,Pteridophyta,Filicopsida,O,Dicksoniaceae,Coniopteris,Coniopteris vsevolodii,132.505,45.86,-163,-145,136.66,47.61
99,Gymnospermae,Coniferopsida,Coniferales,Cheirolepidiaceae,Conites,Conites longidens,123.42299999999999,41.833,-163,-145,126.68,43.05
100,Gymnospermae,Cycadopsida,Cycadales,F,Ctenis,Ctenis cf.formosa,130.8,45.378,-163,-145,134.89,47.14
101,Gymnospermae,Cycadopsida,Cycadales,F,Ctenis,Ctenis kaneharai,120.8,41.6,-163,-145,126.68,43.05
102,Gymnospermae,Cycadopsida,Cycadales,F,Ctenis,Ctenis uwatokoi,119.758,49.21,-163,-145,123.48,50.99
103,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus hanshanensis,118.096,31.735,-163,-145,120.88,33.72
104,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus heterphyllus,123.42299999999999,41.833,-163,-145,126.68,43.05
105,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus laiyangensis,120.73100000000001,36.975,-163,-145,123.87,38.22
106,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus calocedruformis,120.565,27.57,-163,-100,124.14,30.21
107,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus elegans,114.744,30.011999999999997,-163,-145,118.23,31.21
108,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus elegans,117.359,25.944000000000003,-163,-100,121.66,27.74
109,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus elegans,120.70700000000001,36.977,-163,-100,122.82,38.02
110,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinocladus,Cupressinocladus gracilis,117.359,25.944000000000003,-163,-100,121.66,27.74
111,Gymnospermae,Coniferopsida,O,Cupressaceae,Cupressinoxylon,Cupressinoxylon fujeni,115.213,40.378,-163,-145,118.29,41.66
112,Gymnospermae,Cycadopsida,Cycadales,F,Cycadites,Cycadites yingwoshanensis,120.831,41.613,-163,-145,124.04,42.86
113,Gymnospermae,C,Cycadopsida,Cycadales,Cycadolepis,Cycadolepis toyamae,131.11700000000002,44.083999999999996,-163,-145,135.21,45.85
114,Gymnospermae,Coniferopsida,O,Taxodiaceae,Cyparissidium,Cyparissidium blackii,123.42299999999999,41.833,-163,-145,126.68,43.05
115,Gymnospermae,Coniferopsida,O,Taxodiaceae,Cyparissidium,Cyparissidium opimum,120.96799999999999,41.61,-163,-145,124.18,42.85
116,Gymnospermae,Coniferopsida,O,Taxodiaceae,Cyparissidium,Cyparissidium rudlandicum,121.064,41.528999999999996,-163,-145,124.27,42.77
117,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia setacea,123.42299999999999,41.833,-163,-145,126.68,43.05
118,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,118.571,40.825,-163,-145,121.72,42.09
119,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,119.39399999999999,41.243,-163,-145,122.57,42.5
120,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia rigida,127.339,43.74,-163,-145,130.71,44.92
121,Gymnospermae,C,Czekanowskiales,F,Czekanowskia,Czekanowskia debilis,120.973,41.61,-163,-145,124.18,42.85
122,Gymnospermae,Coniferopsida,O,F,Dadoxylon,Dadoxylon japonicus,120.561,36.273,-163,-100,122.7,37.32
123,Gymnospermae,C,Cycadopsida,Bennettiales,Dictyozamites,Dictyozamites reniformis,120.831,41.613,-163,-145,124.04,42.86
124,Pteridophyta,Pteridospermopsida,O,F,Dictyozamites,Dictyozamites dictyozamioides,117.36,25.944000000000003,-163,-100,121.66,27.74
125,Pteridophyta,Filicopsida,O,F,Eboracia,Eboracia lobifolia,130.524,44.918,-163,-145,134.6,46.68
126,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,131.44,45.369,-163,-145,135.55,47.13
127,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,120.836,41.614,-163,-145,124.04,42.86
128,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia lobifolia,125.5,46.146,-163,-145,129.42,47.93
129,Pteridophyta,Filicopsida,O,Dicksoniaceae,Eboracia,Eboracia uniforma,120.979,41.611999999999995,-163,-145,124.19,42.85
130,Gymnospermae,Coniferopsida,O,Taxodiaceae,Elatides,Elatides manchurensis,130.476,44.826,-163,-145,134.55,46.59
