,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
164,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis exiliformis,114.14,22.421,-145.0,-100.0,120.65,23.72
165,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis dunkeri,119.03399999999999,31.656999999999996,-145.0,-100.0,121.49,33.9
166,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.falcata,119.89200000000001,29.451999999999998,-145.0,-100.0,123.29,32.13
167,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis daxiensis,118.992,27.182,-145.0,-100.0,123.39,29.73
168,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.argutula,121.67399999999999,42.038000000000004,-145.0,-100.0,123.55,43.46
169,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis fuxinensis,121.676,42.001000000000005,-145.0,-100.0,123.56,43.43
170,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.falcata,120.04700000000001,28.594,-145.0,-100.0,123.8,31.38
171,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.falcata,120.21600000000001,27.324,-145.0,-100.0,124.5,30.25
172,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.geyleriana,120.99600000000001,28.883000000000003,-145.0,-100.0,124.59,31.95
173,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.falcata,120.368,27.433000000000003,-145.0,-100.0,124.6,30.4
174,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis exiliformis,121.15100000000001,28.864,-145.0,-100.0,124.75,31.98
175,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.exiliformis,123.542,42.448,-145.0,-100.0,125.42,43.98
176,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis dunkeri,124.48899999999999,41.909,-145.0,-100.0,126.44,43.5
177,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis delicatula,126.939,43.512,-145.0,-100.0,128.78,45.23
178,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis dunkeri,129.254,42.894,-145.0,-100.0,131.22,44.75
179,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis exiliformis,129.77700000000002,43.318000000000005,-145.0,-100.0,131.72,45.2
180,Gymnospermae,Coniferopsida,Podozamitales,F,Cladophlebis,Cladophlebis cf.exiliformis,130.28,43.748000000000005,-145.0,-100.0,132.19,45.65
