,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
86,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus densinervis,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
87,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus raynoldii,127.96,45.211000000000006,-100.0,-66.0,118.2,50.34
88,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus septentrioalis,124.46600000000001,45.07899999999999,-100.0,-66.0,114.55,49.59
89,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus sinensis,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
90,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus raynoldii,129.89700000000002,46.728,-100.0,-66.0,119.67,52.15
91,Gymnospermae,C,Ginkgoales,F,Podocarpus,Podocarpus tsagajanicus,130.30700000000002,48.86,-100.0,-66.0,119.19,54.28
92,Angiospermae,Dicotyledoneae,O,Salicaceae,Populites,Populites litigiosus,130.365,42.861999999999995,-100.0,-66.0,121.21,47.77
93,Angiospermae,Dicotyledoneae,O,Salicaceae,Populus,Populus carneosa,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
94,Angiospermae,Dicotyledoneae,O,Salicaceae,Populus,Populus latior,89.053,29.294,-100.0,-66.0,80.38,12.39
95,Angiospermae,Dicotyledoneae,O,Potamogetonaceae,Potamogeton,Potamogeton jeholensis,117.17200000000001,40.431999999999995,-100.0,-66.0,108.31,43.15
96,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum cf.haydenii,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
97,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum cordifolium,129.89700000000002,46.728,-100.0,-66.0,119.67,52.15
98,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum haydenii,130.365,42.861999999999995,-100.0,-66.0,121.21,47.77
99,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum microphyllum,130.336,42.893,-100.0,-66.0,121.17,47.8
100,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum multinerve,130.365,42.861999999999995,-100.0,-66.0,121.21,47.77
101,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum ovatifolium,130.336,42.893,-100.0,-66.0,121.17,47.8
102,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum ovatifolium,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
103,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum renifolium,129.89700000000002,46.728,-100.0,-66.0,119.67,52.15
104,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum rotundum,130.336,42.893,-100.0,-66.0,121.17,47.8
105,Angiospermae,Monocotyledoneae,O,F,Protophyllum,Protophyllum cordifolium,130.336,42.893,-100.0,-66.0,121.17,47.8
106,Pteridophyta,Filicopsida,O,F,Protophyllum,Protophyllum wuyunense,130.403,48.888999999999996,-100.0,-66.0,119.28,54.32
